hidden_layer_sizes,activation,solver,max_iter,batch_size, score, mse, coefficient
(250, 200, 150, 20),relu,adam,1950,32,0.7097734693225777, 2017.7871005650513, 0.7097734693225777
(250, 200, 150, 20),relu,adam,1970,32,0.7625601524798882, 1857.7786455041153, 0.7625601524798882
(250, 200, 150, 20),relu,adam,1980,32,0.7497485258014192, 1858.2534748488392, 0.7497485258014192
(250, 200, 150, 20),relu,adam,1970,32,0.7580271720884536, 1851.7566549952458, 0.7580271720884536
(250, 200, 150, 20),relu,adam,1970,32,0.7496605302222228, 1849.7522858726536, 0.7496605302222228
(250, 200, 150, 20),relu,adam,1970,32,0.7897421072975175, 1584.6148092409535, 0.7897421072975175
(250, 200, 150, 20),relu,adam,1960,32,0.7746224828498377, 1654.59674009222, 0.7746224828498377
(250, 200, 150, 20),relu,adam,1990,32,0.8070441749386075, 1562.6315670860427, 0.8070441749386075
(250, 200, 150, 20),relu,adam,1990,32,0.7789416606254561, 1625.4718747120753, 0.7789416606254561
(250, 200, 150, 20),relu,adam,1980,32,0.7642177210278311, 1717.2801390773873, 0.7642177210278311
(250, 200, 150, 20),relu,adam,1950,32,0.729807578851298, 1755.9820720113062, 0.729807578851298
(250, 200, 150, 20),relu,adam,2000,32,0.7454881878241966, 1783.6876609795468, 0.7454881878241966
(250, 200, 150, 20),relu,adam,2000,32,0.7988761759628186, 1535.979529173044, 0.7988761759628186
